id,name,min_marks,max_marks,total_time,created_at,updated_at
75dc17cc-94f9-4567-a850-dca5e78b5986,Prepare,24,88,127,2024-08-23 06:49:41,2024-09-15 17:13:50
d492666d-995c-4a55-8f7e-6f2d30853800,Choose,2,76,145,2024-07-06 02:01:14,2024-08-14 20:18:00
a0bdc23f-aad0-4c4f-a08b-f6bb03903334,Several,0,86,112,2024-08-28 17:36:20,2024-09-08 05:12:14
f0317d98-e7dc-47d3-b80f-d14437fb2602,Available,11,76,103,2024-03-17 15:22:04,2024-04-19 20:14:50
29cbb93e-4560-499a-91ad-c275265792d8,Music,24,70,173,2024-01-18 10:51:37,2024-08-09 04:20:30
5d17f05f-64f7-4906-bdb0-e9f95dc5e7c1,Data,29,65,139,2023-11-14 04:35:40,2024-04-01 11:15:52
2f61ac44-2f11-4e22-912d-6f16e8472662,Across,7,64,94,2023-10-31 20:20:52,2024-09-15 11:57:29
9c1daaf4-51c5-447e-b1f6-db55ce5f1703,Side,2,74,174,2024-03-03 13:26:02,2024-07-29 07:56:16
30448af0-ee95-4131-88a9-1ea5dbab8cb4,Mrs,22,65,95,2024-06-05 11:13:37,2024-07-21 22:02:07
7cef2d6b-3f88-4701-8ccc-65d052354538,Ok,19,93,174,2024-03-11 21:32:42,2024-05-20 16:25:06
558a390e-08bf-4cc9-966c-0d8329c92ac7,Per,23,73,117,2023-12-05 14:41:00,2024-08-14 11:30:58
cd81228f-01bd-4946-9ce8-8df230e5cefd,Authority,5,83,168,2023-12-01 09:51:16,2024-05-31 13:32:03
76b3375d-f342-47eb-91fb-d56690161f8b,Sport,9,89,154,2024-03-26 19:56:11,2024-09-03 14:09:43
56666b12-23df-4403-8c18-8708d9cb3e5f,Course,7,63,72,2023-11-22 22:06:43,2024-02-28 22:47:46
b88d5e11-9e8a-41d5-a69a-006980d14086,Always,29,90,156,2023-12-02 07:19:42,2024-04-11 23:08:18
3b4a12a5-b350-4d43-8a42-e8bb2aec4c89,Child,13,71,103,2024-07-19 16:08:49,2024-08-02 11:58:03
6bd041cd-6f18-4e5a-863a-1398eaece128,Very,28,82,170,2023-12-07 21:04:01,2024-07-11 02:24:52
407ae49e-d905-4888-84cc-fe54b20984bd,Foreign,18,64,153,2024-03-11 00:02:15,2024-06-01 18:46:54
64295dda-8b68-4bb9-8061-be2b7a394f00,Throw,20,62,102,2024-04-03 08:34:49,2024-04-25 00:34:44
89eda534-2182-4789-9388-8ee8aa61582f,Green,10,92,146,2023-11-07 04:07:13,2024-04-03 13:35:10
9edf659a-55c1-47ff-952f-cfe071f8394d,Describe,27,60,81,2023-12-01 22:42:59,2024-07-10 17:33:52
e75c038c-0630-47a0-8464-058905c1268e,Month,24,100,79,2023-12-31 23:09:52,2024-10-05 09:36:03
2b36ce78-5162-48d4-91d9-7345bc46db67,Couple,12,73,106,2024-03-14 05:30:08,2024-07-10 23:08:27
3dd48e60-f056-499c-8170-8fc022c3dc8e,Might,20,88,100,2023-11-02 04:11:18,2024-03-01 18:48:04
e19e7da2-2898-4dff-8fcd-dd15ea5c1e86,Memory,15,79,71,2024-03-06 17:46:57,2024-04-13 19:45:45
afb06fa0-0ef7-4458-9dc3-2debef315d20,Shoulder,30,76,122,2023-12-16 15:34:19,2024-06-13 05:22:16
8887036d-ef90-4715-a271-39d1a5386991,Their,18,90,106,2024-03-20 05:37:07,2024-07-01 21:08:10
576e235e-defd-45d6-ac55-6d644601a496,Knowledge,14,65,124,2023-12-13 06:03:46,2024-02-08 12:29:15
0cbc4d78-d98f-40a5-87d7-fac249de55ad,Officer,2,76,129,2024-07-07 07:42:57,2024-10-05 16:17:02
fcc13318-29ae-4cfa-969e-497fb3bbe793,Also,4,86,128,2024-03-30 20:10:19,2024-10-17 22:02:49
fa0c981a-56c8-4067-a2c8-102c92dc6ab2,Give,20,99,175,2024-04-16 18:19:22,2024-05-25 02:02:56
1a910ece-ea8d-472e-b162-2dfaae51e962,Here,18,75,81,2023-12-12 03:07:13,2024-09-27 15:46:46
3ba5b265-2831-49df-aa8a-5da7f6b0e632,Develop,8,96,151,2023-11-22 18:20:20,2024-04-28 11:18:35
7702678e-90a7-4f75-8b58-af0dd04aaa4e,Article,10,89,86,2024-01-31 02:08:32,2024-08-05 01:49:43
19420421-a330-4fdf-b375-b347931994aa,Business,13,73,165,2024-06-01 08:07:42,2024-08-05 04:16:35
dd85a388-e1f6-4a01-abda-11349c7f4075,Drive,10,97,111,2023-10-25 01:21:51,2024-06-10 06:40:16
4370f043-b9a9-4830-9583-25b060fb70e1,Shake,19,100,68,2023-11-01 18:28:51,2024-09-23 22:07:46
7ccb2e9c-cfbc-4d54-870f-19c105419ae0,Understand,29,78,157,2023-12-10 21:51:27,2024-10-15 11:53:51
b5ed78a4-46a3-4b52-aaaf-da75b2111179,Owner,13,85,154,2024-02-17 09:01:51,2024-07-06 04:41:18
42423d8d-3867-4eff-8d78-bfcf605f702c,Politics,23,93,76,2023-11-10 11:47:23,2024-02-28 00:05:12
8672ff4f-0972-4777-9212-a09549323cff,Now,0,70,130,2024-05-12 13:13:14,2024-06-03 00:53:28
365e9876-10bc-43ef-8432-05c0b692669f,Pretty,21,97,126,2024-03-14 15:44:55,2024-07-20 22:06:09
0dbcf248-a8c7-42b4-b854-a8922fe962d6,Consumer,5,66,133,2024-06-13 00:43:29,2024-07-22 10:45:05
5ae8176d-819f-487d-87dc-3a836cab1526,Reflect,17,77,84,2024-06-20 06:40:05,2024-10-05 09:17:25
9d823e0b-80eb-4b7c-902f-e11223c11d39,Floor,26,84,74,2024-06-23 03:33:49,2024-09-28 15:01:07
e3d3416a-efc0-4518-9bdb-f55f57fcd907,Myself,6,60,151,2024-09-21 06:33:09,2024-10-03 15:35:03
b6790690-b09c-46f9-bdae-d7f2a3595fdc,Someone,24,100,152,2023-12-19 01:52:04,2024-03-18 20:49:59
cdcd0d0d-922b-4900-b2a7-1d4d4c30998d,Energy,3,81,74,2023-11-04 21:49:06,2024-03-25 08:40:05
bc01c773-c9cd-4c68-aa19-7bfcbfd59ff8,Along,23,91,165,2024-06-19 01:07:06,2024-08-13 03:31:32
c687cc69-4ca8-4af0-9f11-0c1e72ca417c,Do,18,87,132,2024-07-14 18:45:15,2024-08-25 08:41:02
973b30dc-af0f-44b9-8f9c-c0a064d88c52,Executive,3,64,99,2023-11-02 23:38:03,2023-11-24 14:50:50
f4799b54-7d9a-4150-96ca-c68e1f91d1b5,Environmental,30,60,86,2024-03-15 12:49:28,2024-08-22 10:03:53
b0d5511e-f9e8-4249-b861-0d70ffc3b4cd,Teach,23,65,62,2024-02-14 08:05:11,2024-03-09 03:50:44
b83fa43d-c2fd-411d-b021-70e27133560d,Camera,20,77,138,2024-01-23 13:59:32,2024-09-19 05:03:23
09d52880-0749-4d80-9448-dcfc9bd6163f,Science,19,91,65,2024-02-23 00:20:10,2024-05-23 18:41:04
a9cad4eb-9956-4beb-af36-66f701fcc3b1,Detail,18,70,120,2023-11-12 23:31:34,2024-10-11 20:57:00
3f4ad256-cfa4-48c0-ba9e-71786cefa048,Individual,7,120,103,2024-09-06 11:53:02,2024-10-21 03:55:42
7ea69873-8b49-4818-99ec-de1e5f746fc3,Defense,18,62,74,2024-01-02 19:58:27,2024-06-04 11:29:13
30030593-5346-4ff1-bc96-5d5014159f75,Opportunity,4,78,134,2023-12-28 15:56:20,2024-10-03 19:26:43
455bb2e4-22bc-46ac-8462-cbe125377ddf,Under,2,94,86,2024-02-14 17:31:04,2024-06-19 02:48:35
147bf90f-0a04-402f-b3c3-6a9f5cd8497b,Man,26,61,147,2024-03-06 15:38:55,2024-10-06 00:09:41
635f54e2-33f7-4403-8bc4-b1768aadb948,Network,5,82,167,2024-01-03 22:22:39,2024-07-13 09:48:48
c107faf5-1af7-4951-812f-282f2c7713ba,Pattern,10,70,70,2024-03-09 05:09:43,2024-04-18 17:43:07
523e0ae5-f024-440f-938b-6d6574b798cf,Mention,10,61,64,2023-12-25 20:21:50,2024-07-21 10:43:30
d1e4d392-da0c-40bf-a75f-cf324060ac78,Especially,16,94,172,2024-02-13 01:32:36,2024-09-09 13:29:04
1752f6c3-8a52-449d-b555-ff2412be98f2,Art,12,60,110,2023-12-09 20:13:13,2024-05-04 17:02:07
2097f69a-7f3b-4866-adcf-cffd1b2a3863,Produce,9,89,173,2024-09-24 21:05:18,2024-10-18 17:29:11
02f2c7d3-4763-4c4b-b902-8d2673e975a6,Compare,22,91,102,2023-12-11 19:38:54,2024-08-16 09:19:20
39bf175d-1d34-44e6-a70a-bd6dd2b7a9df,Low,14,67,91,2023-11-09 00:42:46,2024-02-20 01:08:23
e01ce532-3f6f-46c2-a059-0ebf12b08df1,Research,14,100,166,2024-03-06 16:53:16,2024-04-24 05:04:13
1e355364-e0a7-4809-bbe5-3f9da4c10bee,Head,0,97,117,2024-08-08 05:52:26,2024-09-28 22:24:12
ecc2014f-7c37-446f-8c9a-34f4e46acfb8,In,21,66,128,2023-10-25 10:14:49,2024-07-17 06:00:28
5dc5d60f-502f-423b-8620-52e71907af84,Camera,4,67,144,2023-11-14 09:17:48,2024-09-26 15:03:57
f4b87ecc-dec9-4a35-8d4a-c3c850edc18f,Happy,23,120,70,2024-07-07 12:34:03,2024-09-25 14:09:01
78426cb5-3187-43ed-8bb1-6242ea5e38dd,Choice,26,72,155,2024-09-01 01:09:52,2024-09-16 11:07:01
11dc887b-88a6-479c-b9ca-2d4b659bd20b,Security,18,74,133,2023-12-21 16:02:15,2024-09-25 08:53:12
ac6c77dc-6a05-410e-8235-7365d3c4b9b8,Quite,19,84,94,2023-10-26 20:48:49,2024-05-21 19:01:01
670c519e-0dd4-4593-b904-a72b86ae919a,Challenge,26,68,104,2024-06-21 23:41:00,2024-07-27 04:45:14
3430a578-8e08-4fdf-b00c-90cc84c2241a,Contain,27,100,130,2024-03-19 22:55:52,2024-06-30 21:08:52
46d0e365-ff07-4bec-bc29-12275454b78f,Tonight,15,98,105,2024-09-23 17:56:28,2024-10-04 11:51:17
1cc26d21-f389-4a88-810d-be931b05b140,Born,18,82,96,2023-11-05 00:16:21,2024-01-30 12:57:25
e3dc4474-23f5-4c3a-832a-96381b6c0b82,Note,30,68,69,2023-12-13 15:46:03,2023-12-16 14:38:41
ba7a47e8-d7bf-44bf-920d-d81af98bff63,Positive,21,94,104,2024-04-10 23:27:05,2024-10-12 08:24:47
f9a8110d-9c9a-4a62-bd4d-ff626f47623b,Parent,10,95,81,2024-06-11 04:40:08,2024-10-09 16:47:23
72acb44a-90e4-4d00-992d-27e3e7651d99,Begin,20,72,135,2023-11-30 05:43:05,2024-09-05 18:16:04
ea8d3fd3-8d02-43c9-b3a3-8c5611adb5cb,Color,7,97,131,2024-02-21 22:43:36,2024-09-21 18:46:08
8d00e31a-fb83-41d7-91b1-52f7b8dd5b0b,Hospital,29,98,129,2023-11-06 01:37:29,2024-05-11 02:46:55
e929009f-9d5f-4b22-8609-00c328592fe9,Still,0,62,137,2024-07-03 21:36:03,2024-09-30 12:04:33
b021106c-7263-4176-b601-c56f4eaea2d6,Hotel,4,96,157,2023-10-24 10:09:45,2024-03-09 06:09:18
434a29f6-7ef1-4c7b-9f39-3f9446ac17ab,Democratic,20,80,90,2023-12-22 09:09:11,2024-10-07 21:50:51
9d1960cf-6af9-435e-b48c-fa2c0c64e083,Usually,4,89,97,2024-03-01 20:33:54,2024-07-05 21:00:33
39102892-1834-471c-a74e-6da3fc4aa755,Movement,9,81,141,2023-10-22 17:16:34,2024-02-16 01:01:18
20b7d34b-209d-4fc9-b99e-8db010ed2dcd,Recent,18,66,90,2024-06-18 15:49:09,2024-08-13 08:45:41
4a822739-ae4c-4016-bd5c-fb756c20c512,Again,16,78,167,2024-05-29 11:05:04,2024-08-22 14:04:34
713aeed6-0643-4a27-946e-7aff7eadead7,Image,20,79,88,2024-03-25 12:08:42,2024-07-09 12:11:09
c9985c7d-d65f-42d7-bff2-80542a5d0c59,Country,22,74,143,2023-10-22 20:09:14,2023-10-26 14:01:08
8daa464d-4db0-4a5d-9932-fd94a8a6e2cf,Issue,0,82,172,2024-02-29 23:04:00,2024-05-14 07:57:39
e5aecb8d-a87c-4865-9acc-19247feb13ff,Collection,21,89,178,2024-01-14 11:51:31,2024-06-05 02:39:44
9a2b5ad3-2d70-47c8-b378-29e8a70cedb4,Top,10,65,60,2024-01-24 00:28:55,2024-07-06 15:22:50
e0099291-6285-4d17-b910-f60b28e929a7,Public,10,66,65,2023-10-22 12:10:18,2024-09-18 07:19:40
83a03a31-96d4-4fde-b83a-439528f0abf2,He,27,94,145,2024-03-26 00:23:29,2024-07-22 18:27:02
8b2deed7-0dd2-45ec-ad7a-14ba6bbd596f,She,14,98,156,2024-07-08 19:11:18,2024-08-13 13:34:30
8d339631-d505-4cd7-a7a1-16b4d2420b25,Positive,25,71,159,2023-12-04 07:16:44,2024-10-04 02:01:55
4814d5ab-f6aa-4722-9f93-40922b921429,Pressure,15,87,125,2024-02-05 12:33:45,2024-05-23 10:04:40
2865975c-df5f-4d56-969f-bed22f9b870e,Government,10,92,134,2024-03-05 02:02:32,2024-03-23 13:12:44
af9b6aa7-b448-4227-a3f8-d0ba09b40e0c,Week,17,72,128,2024-06-18 11:26:22,2024-07-05 10:43:33
ed48b2fb-f683-4010-8451-bd78a32c332f,Son,29,85,141,2024-03-09 14:38:39,2024-03-14 05:46:17
29a4a2c9-722c-402b-98b9-7d0df65cf12b,Treatment,30,62,101,2024-05-13 21:54:30,2024-10-17 00:06:09
0ed7d9cf-2142-44ae-8ef5-93fbeb9862e6,Plant,14,61,160,2024-07-05 19:43:12,2024-10-15 12:16:23
10fee152-9182-490b-bbaa-6b3ebe81ca83,Least,17,69,148,2024-01-22 02:59:22,2024-06-04 11:43:14
4d7630fe-8043-4e29-a796-dcb79b1fba71,Ready,10,74,179,2024-07-01 12:58:14,2024-07-29 14:45:31
196d527d-1b2e-4593-a2d2-d384f0d460d4,Already,10,99,143,2023-10-29 07:34:38,2024-01-07 05:21:12
f775ba25-c8f8-42ca-8aa5-d4324c1fd623,Manager,3,91,114,2023-11-27 13:00:40,2024-06-28 12:10:07
8a588e61-c1ac-453e-bbf9-d573d2caa7d0,Protect,27,98,136,2023-12-18 00:15:06,2024-03-15 11:52:30
769f39cf-494e-4152-a477-bef22f8c371a,Public,2,120,167,2023-11-11 13:53:19,2024-06-14 23:26:58
22a80a4d-e427-4054-b428-53b05cf09d1c,Increase,18,61,63,2024-07-03 19:48:43,2024-10-16 13:19:07
621f0540-a579-42be-94f8-8165e97c09e8,Marriage,16,98,179,2024-02-19 04:36:07,2024-07-30 14:59:27
05faa899-8e43-4d55-a030-591c231b0153,Consumer,0,72,103,2023-10-22 13:50:31,2023-11-17 01:34:11
5369f63d-ff47-4fb1-bb96-dc30f4b4abdd,Speech,12,69,104,2024-02-09 12:32:26,2024-04-27 22:40:00
731d5b26-c800-4405-85c4-9cfe6b125dbe,Financial,4,71,106,2024-06-17 08:38:41,2024-06-22 22:13:28
bcf49288-b848-464a-ace7-8c7e2ad1bf30,Offer,16,86,121,2024-01-02 12:48:14,2024-07-18 07:38:05
68f05188-259a-4dba-9ee3-201c26984243,Prepare,10,67,174,2023-12-16 16:19:54,2024-04-22 08:16:58
213c3845-0260-4ce3-89f7-ee35a389c0dc,Quality,19,97,167,2023-11-25 10:19:28,2024-04-17 18:48:11
a407faac-25b5-4966-a3f2-80c4bc41b96f,We,14,70,159,2024-03-29 12:24:01,2024-07-02 23:17:04
5ddcd144-8140-477e-bdbb-76bdac009d0c,Realize,25,76,88,2024-01-24 04:51:37,2024-04-15 00:35:35
cb874c38-b0ea-41c7-b623-d4ba5d645daa,Listen,9,65,154,2024-06-22 12:20:06,2024-09-19 10:20:06
36d75ebc-72c9-4455-a0ae-edf73ef05167,Executive,30,84,81,2023-12-18 19:41:02,2024-07-30 09:38:50
596d17e4-54c5-4718-aadd-efe93a866871,Size,9,70,89,2024-06-21 18:27:40,2024-06-24 23:12:56
a0b70546-778c-43fc-9b6a-64472798d682,Seat,24,64,158,2024-02-29 22:17:43,2024-04-20 12:10:52
829e871d-be9a-4188-b472-22da22567b53,Human,17,95,143,2024-06-26 17:03:18,2024-09-02 15:02:02
3ca37d91-e996-4010-a07b-1f498cd5a433,Black,21,92,114,2023-12-08 14:14:24,2024-03-26 03:02:15
2fb6cc24-3ea5-4e9b-8fdc-0b47f29119b4,Right,1,62,170,2023-11-12 05:22:46,2024-05-05 01:18:49
ff98d57e-8a8a-46ee-861c-196bbdcbd48e,Indicate,23,97,63,2024-02-03 11:42:33,2024-05-30 22:15:34
76902abb-5d46-4e99-a1eb-dc66e61326e0,Determine,20,89,120,2024-01-13 06:21:02,2024-09-28 22:48:53
e6d5af50-fb9c-4783-ae95-6b200d22571e,Democrat,29,78,128,2024-04-19 12:34:00,2024-06-21 10:32:05
bee5ee3a-54c4-4937-a61c-d2d25fbbd12d,Market,8,66,137,2024-02-01 08:52:45,2024-06-25 19:09:30
b15e297c-0a96-4fa9-8b62-47b44a8dea72,Sense,6,97,157,2024-02-25 15:59:53,2024-03-07 00:49:33
f2911b7a-d992-452f-893a-eff51660514b,Tree,12,64,115,2024-02-08 12:30:41,2024-05-18 18:48:48
95a70d4a-1077-4255-ab57-a7b3b8f08b34,Meet,16,97,117,2024-04-18 08:53:24,2024-10-08 16:57:34
45207750-6d67-4e87-aebf-f7d3d6712d34,Prepare,17,86,88,2024-03-03 20:32:39,2024-07-01 20:53:19
cc9d0926-6473-4e11-ae71-729420ab9cd7,Team,1,69,104,2023-12-26 13:14:15,2024-03-22 12:37:58
3eb1c9aa-c12d-42c7-bab0-eeee402ab2b5,Party,9,69,165,2024-02-02 15:43:23,2024-10-15 22:32:44
e37bb2d1-1442-48d1-9ce7-e978e145e40c,Administration,7,74,151,2023-11-29 13:16:02,2024-10-09 04:29:32
dfd6fc81-5fe3-444c-ae8d-60e1a64c311d,Media,22,68,150,2023-12-29 22:56:54,2024-05-12 06:28:37
0421352d-b332-484b-97d2-7a506ef8b336,Loss,10,93,121,2023-12-24 04:55:12,2023-12-26 06:28:02
08eb7bf5-66bd-4af1-99c1-dd366da0d569,Religious,7,92,102,2024-01-13 07:16:54,2024-10-18 17:19:29
849a8e03-dc76-4e4c-ad57-687f1e3f1583,Past,1,80,162,2024-05-06 07:13:40,2024-10-05 00:51:42
a718c4fa-7c6d-4941-8a02-148ac33b7588,Enjoy,2,70,165,2024-02-27 05:42:11,2024-10-10 00:02:08
299de493-1123-4380-9569-d6b7004f6394,His,14,120,156,2024-03-07 13:17:58,2024-09-08 21:48:27
a0610a2d-0b85-4828-aecd-e2783a219922,Candidate,30,87,74,2024-02-10 13:12:55,2024-02-23 19:11:56
7b08e177-322c-4c21-86d5-73bca4ca3742,Society,18,66,109,2023-12-13 23:31:04,2024-06-19 10:01:12
8b924097-5fbc-4179-8d00-cd92b9ca9bbd,Oil,5,65,177,2023-12-25 12:00:18,2024-02-01 23:59:07
41271d44-4921-47a5-870e-91de7888b781,Better,22,80,69,2024-07-02 00:26:35,2024-07-02 10:57:47
ff009196-f9bf-4a6b-af1b-85c753119a86,Kind,19,89,75,2024-03-17 23:33:13,2024-04-14 19:26:56
ada61c49-4e02-47d7-ab75-636cb94eb092,Edge,22,95,142,2023-11-01 03:04:01,2024-06-18 06:53:30
d89984d7-06dc-4274-bb08-9c7e53f0e538,Could,0,94,117,2024-02-13 08:34:16,2024-04-30 06:36:37
5e705521-c6b8-4bda-a9f5-c2263e0244a0,Production,10,83,119,2023-11-13 15:00:46,2024-08-19 07:29:18
eaa24374-df27-41ca-80f2-63e91f284e5f,Baby,28,78,90,2023-10-31 11:09:30,2024-10-21 13:49:35
44804a3b-dff8-4568-8efa-8d5384a15cee,Century,20,73,137,2023-11-29 03:22:25,2024-04-11 13:43:30
9d9e32b1-9d1a-4969-9ea3-604a44625e28,Daughter,28,75,170,2024-07-10 03:34:14,2024-09-07 16:03:51
a2399326-88cc-465e-9f9b-bf31141abe31,Town,29,86,69,2024-04-08 14:49:32,2024-09-09 15:19:11
5bf3d3ec-d4a5-4307-9820-588446cb334f,Always,30,94,61,2024-02-09 22:40:34,2024-04-08 17:43:33
8e6da7ea-2730-4250-b895-7ff97abeeaf2,Upon,3,67,115,2023-11-21 09:05:30,2024-02-06 16:36:57
01433599-d60e-4f7e-b4b2-d6e63f5abd20,Would,21,64,157,2024-01-14 09:02:31,2024-10-18 12:38:46
d5840c53-0258-4349-827c-12b272e7e40a,Value,6,61,73,2023-12-01 06:23:05,2023-12-19 04:34:59
630d9983-0413-4ff2-89ce-0398ae971c22,Fish,5,71,170,2024-05-20 01:15:37,2024-06-16 18:32:46
26d2e4ae-3e18-4ea4-a796-4ebdc7634fb6,Management,5,71,127,2024-05-25 20:37:07,2024-06-19 23:58:40
02e6d366-ef99-4f24-8023-fed30e87fb5f,Recognize,4,72,143,2024-06-21 03:48:42,2024-06-30 11:36:34
1fcb1e83-fede-4d61-a5d1-9f2afbe26228,You,30,60,149,2023-11-29 18:12:35,2024-07-22 08:45:21
9176ba85-eb94-4b07-b9cc-c166cfc27399,Economy,27,90,168,2023-10-28 18:15:01,2024-07-06 11:55:58
8fbd4bc1-2d07-4885-a742-74a2718b3b35,Nice,7,85,95,2023-11-11 19:14:48,2024-05-24 15:07:39
4b638c8c-23e1-4443-9623-4f1f32772e45,Goal,10,71,131,2023-10-22 18:24:03,2024-04-29 07:05:53
217b0965-9ec6-45c7-a964-c7fac1b20899,Weight,16,84,164,2024-03-09 03:59:10,2024-07-07 02:02:50
775cda88-69e9-430b-8f00-620b00c7a793,Mr,2,93,151,2023-12-19 00:23:26,2024-09-08 16:39:56
2865b3da-0371-46ae-a5e5-4065496fb722,Practice,30,69,152,2023-11-03 06:44:14,2024-03-12 19:08:50
67b0667e-6d35-4a9b-be66-4f86caa57f89,Bag,26,86,177,2023-11-22 16:45:15,2024-10-10 11:56:56
c775463c-5bb5-4f6d-a8cf-b9a8522d0499,List,18,120,81,2024-03-10 17:31:40,2024-07-19 13:05:06
8cec0c9f-bc0e-444d-a600-54e400b3834b,Save,22,65,173,2023-11-06 02:54:37,2024-04-28 15:37:12
83fa74f8-8749-4513-8eae-de623a8e3474,Yet,19,77,93,2023-12-09 09:30:58,2024-05-18 17:01:11
38268da9-0522-491c-a7aa-7ef3bc7281fa,Stop,10,76,64,2023-11-27 17:29:45,2024-07-18 10:00:15
433d6b46-60ad-43a3-bee9-de3492b15dd5,Kind,25,86,153,2024-01-03 03:53:40,2024-09-06 11:06:51
b6b476f6-e838-41db-8c26-ce45a101d178,Within,5,78,74,2024-09-01 08:58:39,2024-09-02 19:58:32
cabe2ebf-bf19-41df-8dcf-7f8ae6c90b5b,Store,17,86,112,2024-02-02 19:57:57,2024-05-17 02:47:48
f4d2c414-f2c5-406a-8551-2d89bed34abc,Wonder,25,69,153,2024-01-10 19:04:07,2024-06-14 05:38:10
b506b167-42b8-4878-8338-793cf05bd88c,Mrs,19,82,121,2024-04-09 19:09:38,2024-07-12 09:06:14
4e9efcb9-2937-4bcd-92c5-93acbc96e45b,Rule,20,86,127,2024-03-16 14:56:52,2024-05-07 18:54:09
1a3d03f4-1384-42c3-bbd4-cf0a9937dcb9,World,23,74,104,2024-06-21 18:48:37,2024-10-13 05:20:32
f3a4deaf-f1b3-4fa4-9f09-081431fc7c6f,Almost,28,78,64,2023-11-23 01:08:15,2024-02-13 18:10:46
9d4c2d2c-8078-42b4-91c1-c500635607c6,Include,14,82,121,2023-11-08 15:30:10,2023-12-26 18:09:18
734586c4-770a-4f77-834d-83781a23c453,Social,7,82,156,2024-01-30 10:33:51,2024-06-20 02:56:13
f0eca32b-0192-442d-b126-6ddbc560692f,Look,4,120,96,2023-12-02 10:08:27,2024-04-19 22:13:34
781a8aa7-1f1d-4bbd-80b4-c8b4d3206652,There,10,74,115,2024-03-26 15:48:32,2024-04-28 09:50:33
3490eb90-2964-4b33-ba72-33d0e91dceb4,Strong,10,85,144,2024-05-02 10:55:27,2024-09-25 02:09:42
b478b8d1-e8e0-4587-ade1-323d0b896246,Return,15,64,175,2023-11-01 11:35:43,2024-07-29 19:42:01
5ed6b7c1-2870-4d32-87c5-8db5fa94f787,Herself,28,69,68,2023-11-17 07:17:27,2024-05-27 21:17:04
17cda1f5-59e3-4a22-9e4c-6cc1dcfe17a1,Different,17,82,125,2024-05-30 16:08:43,2024-06-14 13:39:00
b0f32aba-cf3d-4d6a-bc55-ea566345290b,Fear,2,62,138,2024-04-25 05:35:01,2024-10-14 05:24:42
73f3fde2-3d47-4ac9-91ef-a66be13c960f,Reach,14,88,68,2024-06-13 19:13:06,2024-06-18 11:44:23
498fa6db-47ec-4366-a1aa-62461b71c86e,Speech,23,90,97,2024-01-23 08:59:45,2024-08-30 20:12:49
9ce8514f-da55-4904-bd60-ba34d60ae30b,Well,28,76,168,2024-04-29 04:48:48,2024-05-02 16:55:52
92743850-eb18-4250-a319-ab5c55784d16,Current,29,85,146,2024-07-31 08:06:08,2024-10-06 03:19:58
ec900e30-538a-4301-b9cd-f429a5142b94,Develop,16,93,92,2024-05-07 12:28:37,2024-08-01 17:31:21
647be7fd-4629-4acf-8954-88371efb1666,Morning,12,99,85,2024-01-08 00:24:15,2024-02-02 04:51:35
f692ac54-9134-468f-81f0-33f2c5e113de,Speech,15,87,103,2023-11-21 21:34:16,2023-12-11 04:28:32
c95ef66c-de41-4d36-8dad-fbcee8379887,Support,10,83,82,2024-04-12 00:02:56,2024-09-25 11:08:03
d1c398e8-4f7d-4e75-9727-eff603f2b005,Husband,22,120,126,2023-11-30 08:59:16,2024-07-20 12:17:19
71d47c4c-3a01-46e1-b6bd-8d47de8e1c33,Quality,21,83,84,2023-11-02 17:04:29,2024-04-09 23:00:06
6e3e6377-6b3c-45f7-aece-d5878c8a2b27,Time,15,120,106,2024-04-01 08:53:44,2024-07-30 17:28:43
4ec90ab7-41ce-417f-99eb-3059e71c200a,Letter,25,81,109,2023-12-17 18:14:22,2024-08-10 23:01:49
9a4943cd-af0b-4bbe-af26-f0200c2a6d88,Head,27,82,62,2024-06-18 07:11:18,2024-10-16 18:54:00
a78781f8-92b2-4c92-8c69-00b3c6a51b1a,Official,12,81,110,2023-12-29 07:37:11,2024-06-18 07:23:34
4e59f916-9a01-4517-97bc-97a03034177b,Thousand,10,78,176,2024-02-11 02:09:17,2024-09-11 01:39:05
d1c1932a-4cd9-43f5-9354-bb5460fd8aa7,Others,19,89,75,2024-02-19 03:21:37,2024-03-08 08:26:31
658af4e9-23c8-4a5b-83de-6f42048892ff,Huge,27,98,86,2024-08-07 01:25:01,2024-09-07 08:14:04
c593334a-2705-4e02-af36-3cce4bbc217e,Low,20,95,140,2023-10-27 18:15:37,2024-07-30 04:48:42
d7a2c009-2e84-4eac-ab52-d2e44d86dee3,Worker,18,87,81,2023-11-03 04:15:03,2024-02-28 17:54:09
4d482f5e-eb38-4e34-8a38-36e389ec37a9,Computer,22,91,144,2024-01-23 12:15:35,2024-02-21 09:42:40
0b46a50a-6bb2-4c8c-960f-9b8c87a95075,Continue,2,92,179,2023-11-25 15:02:59,2024-02-25 22:20:43
1bc4bf1d-c211-4aca-8f26-39a1eb9f6005,Have,12,66,119,2023-10-24 15:43:08,2024-07-24 13:40:38
559881fb-6c8d-4941-9ecd-c438cd3e8c51,Almost,2,63,121,2023-11-02 03:42:22,2023-12-20 14:16:34
0ba4cb0a-6049-48e4-985f-c8f6dc4cb1c2,Short,15,89,121,2023-12-13 03:11:15,2024-01-26 04:19:43
16498743-b40b-4841-ac18-6a90ca4f8bd5,Former,22,68,66,2024-04-08 00:09:06,2024-09-21 20:00:15
